league_name,team_name,logo_url
MLS,St. Louis City SC,https://r2.thesportsdb.com/images/media/team/badge/22wanp1674118724.png
MLS,Toronto FC,https://r2.thesportsdb.com/images/media/team/badge/rsxyrr1473536512.png
MLS,Vancouver Whitecaps,https://r2.thesportsdb.com/images/media/team/badge/tpwxpy1473536521.png
Formula 1,Aston Martin Aramco Formula One Team,https://r2.thesportsdb.com/images/media/team/badge/ez5rlk1740774066.png
Formula 1,BWT Alpine Formula One Team,https://r2.thesportsdb.com/images/media/team/badge/ozhoj31740774899.png
Formula 1,McLaren Formula 1 Team,https://www.thesportsdb.com/images/media/team/badge/kzqi7v1743602056.png
Formula 1,Mercedes-AMG PETRONAS Formula One Team,https://www.thesportsdb.com/images/media/team/badge/6caw0r1744037679.png
Formula 1,MoneyGram Haas F1 Team,https://r2.thesportsdb.com/images/media/team/badge/9yp3s51740773680.png
Formula 1,Oracle Red Bull Racing,https://r2.thesportsdb.com/images/media/team/badge/nhlev81679826274.png
Formula 1,Scuderia Ferrari HP,https://r2.thesportsdb.com/images/media/team/badge/rxwsqv1420417429.png
Formula 1,Stake F1 Team Kick Sauber,https://r2.thesportsdb.com/images/media/team/badge/psi58y1709367081.png
Formula 1,Visa Cash App Racing Bulls Formula One Team,https://r2.thesportsdb.com/images/media/team/badge/ot7pjx1740775883.png
Formula 1,Williams Racing,https://r2.thesportsdb.com/images/media/team/badge/fp1cil1740776050.png
ATP Tour,Abilene Christian,https://r2.thesportsdb.com/images/media/team/badge/sp2y721564356285.png
ATP Tour,Air Force,https://r2.thesportsdb.com/images/media/team/badge/e6uuy31564335414.png
ATP Tour,Akron,https://r2.thesportsdb.com/images/media/team/badge/z6bowf1642618359.png
ATP Tour,Alabama,https://r2.thesportsdb.com/images/media/team/badge/9phwqo1564335442.png
ATP Tour,Alabama A and M,https://r2.thesportsdb.com/images/media/team/badge/h5op3o1564356307.png
ATP Tour,Alabama State,https://r2.thesportsdb.com/images/media/team/badge/vv7mkf1564356318.png
ATP Tour,Albany,https://r2.thesportsdb.com/images/media/team/badge/sy2vfp1641186482.png
ATP Tour,Alcorn State,https://r2.thesportsdb.com/images/media/team/badge/cppo791564356343.png
ATP Tour,Appalachian State,https://r2.thesportsdb.com/images/media/team/badge/0qlwu41564335456.png
ATP Tour,Arizona,https://r2.thesportsdb.com/images/media/team/badge/kq29h81564335468.png
ATP Tour,Arizona State,https://r2.thesportsdb.com/images/media/team/badge/vl7snd1564335486.png
ATP Tour,Arkansas,https://r2.thesportsdb.com/images/media/team/badge/ld6vr01564335507.png
ATP Tour,Arkansas State,https://r2.thesportsdb.com/images/media/team/badge/2ltd3o1564335519.png
ATP Tour,Arkansas-Pine Bluff,https://r2.thesportsdb.com/images/media/team/badge/t83v6e1564356354.png
ATP Tour,Army,https://r2.thesportsdb.com/images/media/team/badge/4bkc0u1564335535.png
ATP Tour,Auburn,https://r2.thesportsdb.com/images/media/team/badge/tfd71j1564335548.png
ATP Tour,Austin Peay,https://r2.thesportsdb.com/images/media/team/badge/scfd6a1564356368.png
ATP Tour,Ball State,https://r2.thesportsdb.com/images/media/team/badge/vvm4051564335560.png
ATP Tour,Baylor,https://r2.thesportsdb.com/images/media/team/badge/jg7d4u1564335573.png
ATP Tour,Bethune-Cookman,https://r2.thesportsdb.com/images/media/team/badge/e5u35p1564356390.png
ATP Tour,Boise State,https://r2.thesportsdb.com/images/media/team/badge/xoc6qn1564335585.png
ATP Tour,Boston College,https://r2.thesportsdb.com/images/media/team/badge/rjcv1o1564335608.png
ATP Tour,Bowling Green,https://r2.thesportsdb.com/images/media/team/badge/myeqvv1564335625.png
ATP Tour,Brown,https://r2.thesportsdb.com/images/media/team/badge/0vnxzs1564356402.png
ATP Tour,Bryant,https://r2.thesportsdb.com/images/media/team/badge/1cewbd1564356412.png
ATP Tour,Bucknell,https://r2.thesportsdb.com/images/media/team/badge/tv80hi1564356422.png
ATP Tour,Buffalo,https://r2.thesportsdb.com/images/media/team/badge/yn23zn1564335641.png
ATP Tour,Butler,https://r2.thesportsdb.com/images/media/team/badge/uhndgs1564356431.png
ATP Tour,BYU,https://r2.thesportsdb.com/images/media/team/badge/ypg2cw1641184997.png
ATP Tour,Cal Poly,https://r2.thesportsdb.com/images/media/team/badge/bu56i61564356445.png
ATP Tour,California,https://r2.thesportsdb.com/images/media/team/badge/l4qxzs1564335666.png
ATP Tour,Campbell,https://r2.thesportsdb.com/images/media/team/badge/xm0tn51564356479.png
ATP Tour,Central Arkansas,https://r2.thesportsdb.com/images/media/team/badge/37ylja1641185981.png
ATP Tour,Central Connecticut,https://r2.thesportsdb.com/images/media/team/badge/wiuf211564356501.png
ATP Tour,Central Michigan,https://r2.thesportsdb.com/images/media/team/badge/w4khb21564335681.png
ATP Tour,Charleston Southern,https://r2.thesportsdb.com/images/media/team/badge/ulkb181564356515.png
ATP Tour,Charlotte,https://r2.thesportsdb.com/images/media/team/badge/h09jf41564335694.png
ATP Tour,Chattanooga,https://r2.thesportsdb.com/images/media/team/badge/9ztgeu1564356524.png
ATP Tour,Cincinnati,https://r2.thesportsdb.com/images/media/team/badge/v2nns51567108787.png
ATP Tour,Clemson,https://r2.thesportsdb.com/images/media/team/badge/uj6mri1564335728.png
ATP Tour,Coastal Carolina,https://r2.thesportsdb.com/images/media/team/badge/p3jizw1564335745.png
ATP Tour,Colgate,https://r2.thesportsdb.com/images/media/team/badge/7q9nro1564356542.png
ATP Tour,Colorado,https://r2.thesportsdb.com/images/media/team/badge/fo0l7i1564335758.png
ATP Tour,Colorado State,https://r2.thesportsdb.com/images/media/team/badge/o3mzt61564335773.png
ATP Tour,Columbia,https://r2.thesportsdb.com/images/media/team/badge/0wdnvj1564356552.png
ATP Tour,Cornell,https://r2.thesportsdb.com/images/media/team/badge/nzzfv81564356563.png
ATP Tour,Dartmouth,https://r2.thesportsdb.com/images/media/team/badge/i66usz1564356574.png
ATP Tour,Davidson,https://r2.thesportsdb.com/images/media/team/badge/r6b8o41564356586.png
ATP Tour,Dayton,https://r2.thesportsdb.com/images/media/team/badge/c8577h1564356596.png
ATP Tour,Delaware,https://r2.thesportsdb.com/images/media/team/badge/dfwimk1564356605.png
ATP Tour,Delaware State,https://r2.thesportsdb.com/images/media/team/badge/kgk9xc1564356619.png
ATP Tour,Drake,https://r2.thesportsdb.com/images/media/team/badge/xswen91564356633.png
ATP Tour,Duke,https://r2.thesportsdb.com/images/media/team/badge/lw480n1564335789.png
ATP Tour,Duquesne,https://r2.thesportsdb.com/images/media/team/badge/5o73fa1666174247.png
ATP Tour,East Carolina,https://r2.thesportsdb.com/images/media/team/badge/tvf3xp1564335802.png
ATP Tour,East Tennessee State,https://r2.thesportsdb.com/images/media/team/badge/p7jk7i1564356656.png
ATP Tour,Eastern Illinois,https://r2.thesportsdb.com/images/media/team/badge/w273ul1564356668.png
ATP Tour,Eastern Kentucky,https://r2.thesportsdb.com/images/media/team/badge/wqzd8n1641186030.png
ATP Tour,Eastern Michigan,https://r2.thesportsdb.com/images/media/team/badge/7a4tj21564335825.png
ATP Tour,Eastern Washington,https://r2.thesportsdb.com/images/media/team/badge/54hvdf1564356694.png
ATP Tour,Elon,https://r2.thesportsdb.com/images/media/team/badge/ni1cv01590490638.png
ATP Tour,FIU,https://r2.thesportsdb.com/images/media/team/badge/cdys521564335854.png
ATP Tour,Florida,https://r2.thesportsdb.com/images/media/team/badge/13ybv61564335868.png
ATP Tour,Florida A and M,https://r2.thesportsdb.com/images/media/team/badge/dr4e2a1564356724.png
ATP Tour,Florida Atlantic,https://r2.thesportsdb.com/images/media/team/badge/a72jia1666264331.png
ATP Tour,Florida State,https://r2.thesportsdb.com/images/media/team/badge/e5uzkd1642618216.png
ATP Tour,Fordham,https://r2.thesportsdb.com/images/media/team/badge/tjambo1564356736.png
ATP Tour,Fresno State,https://r2.thesportsdb.com/images/media/team/badge/0hcagy1564335911.png
ATP Tour,Furman,https://r2.thesportsdb.com/images/media/team/badge/49b9f21564356747.png
ATP Tour,Gardner-Webb,https://r2.thesportsdb.com/images/media/team/badge/xrl8641564356758.png
ATP Tour,Georgetown,https://r2.thesportsdb.com/images/media/team/badge/feilur1564356770.png
ATP Tour,Georgia,https://r2.thesportsdb.com/images/media/team/badge/so7nct1641185101.png
ATP Tour,Georgia Southern,https://r2.thesportsdb.com/images/media/team/badge/93j5w61643576745.png
ATP Tour,Georgia State,https://r2.thesportsdb.com/images/media/team/badge/4ym7d91564335942.png
ATP Tour,Georgia Tech,https://r2.thesportsdb.com/images/media/team/badge/djodog1642631369.png
ATP Tour,Grambling State,https://r2.thesportsdb.com/images/media/team/badge/gfkmkt1564356783.png
ATP Tour,Hampton,https://r2.thesportsdb.com/images/media/team/badge/duba0i1564356800.png
ATP Tour,Harvard,https://r2.thesportsdb.com/images/media/team/badge/aluiqt1564356811.png
ATP Tour,Hawaii,https://r2.thesportsdb.com/images/media/team/badge/qfl0dm1564335972.png
ATP Tour,Holy Cross,https://r2.thesportsdb.com/images/media/team/badge/ylpo3m1564356823.png
ATP Tour,Houston,https://r2.thesportsdb.com/images/media/team/badge/xznb791564335987.png
ATP Tour,Houston Baptist,https://r2.thesportsdb.com/images/media/team/badge/0o1x6k1564356835.png
ATP Tour,Howard,https://r2.thesportsdb.com/images/media/team/badge/oohvcl1564356852.png
ATP Tour,Idaho,https://r2.thesportsdb.com/images/media/team/badge/j6mbzk1642618619.png
ATP Tour,Idaho State,https://r2.thesportsdb.com/images/media/team/badge/dx268i1564356893.png
ATP Tour,Illinois,https://r2.thesportsdb.com/images/media/team/badge/qmgdlg1564336005.png
ATP Tour,Illinois State,https://r2.thesportsdb.com/images/media/team/badge/xucvxa1564356903.png
ATP Tour,Incarnate Word,https://r2.thesportsdb.com/images/media/team/badge/bxd73u1564356920.png
ATP Tour,Indiana,https://r2.thesportsdb.com/images/media/team/badge/pwcsog1564336028.png
ATP Tour,Indiana State,https://r2.thesportsdb.com/images/media/team/badge/tt6k7q1567268208.png
ATP Tour,Iowa,https://r2.thesportsdb.com/images/media/team/badge/hl927m1740945744.png
ATP Tour,Iowa State,https://r2.thesportsdb.com/images/media/team/badge/4jixla1564336059.png
ATP Tour,Jackson State,https://r2.thesportsdb.com/images/media/team/badge/zvb5721564356954.png
ATP Tour,Jacksonville State,https://r2.thesportsdb.com/images/media/team/badge/66u2j51564356985.png
ATP Tour,James Madison,https://r2.thesportsdb.com/images/media/team/badge/fdqmd11564356998.png
ATP Tour,Kansas,https://r2.thesportsdb.com/images/media/team/badge/u2u79k1567267891.png
ATP Tour,Kansas State,https://r2.thesportsdb.com/images/media/team/badge/h1yxnm1564336087.png
ATP Tour,Kennesaw State,https://r2.thesportsdb.com/images/media/team/badge/0fgnub1564357017.png
ATP Tour,Kent State,https://r2.thesportsdb.com/images/media/team/badge/v44r9o1564336098.png
ATP Tour,Kentucky,https://r2.thesportsdb.com/images/media/team/badge/zbfves1564336111.png
ATP Tour,Lafayette,https://r2.thesportsdb.com/images/media/team/badge/ckx2e31564357032.png
ATP Tour,Lamar,https://r2.thesportsdb.com/images/media/team/badge/r8nqou1564357043.png
ATP Tour,Lehigh,https://r2.thesportsdb.com/images/media/team/badge/mbtef81564357063.png
ATP Tour,Liberty,https://r2.thesportsdb.com/images/media/team/badge/z26guc1564336125.png
ATP Tour,Lindenwood,https://r2.thesportsdb.com/images/media/team/badge/uekg751725018489.png
ATP Tour,Long Island,https://r2.thesportsdb.com/images/media/team/badge/xhvw7v1571583656.png
ATP Tour,Louisiana,https://r2.thesportsdb.com/images/media/team/badge/f3t31f1564336137.png
ATP Tour,Louisiana Tech,https://r2.thesportsdb.com/images/media/team/badge/3tshlf1564336155.png
ATP Tour,Louisiana-Monroe,https://r2.thesportsdb.com/images/media/team/badge/89xsqo1641185759.png
ATP Tour,Louisville,https://r2.thesportsdb.com/images/media/team/badge/eb6qjl1564336166.png
ATP Tour,LSU,https://r2.thesportsdb.com/images/media/team/badge/jcj91i1564336177.png
ATP Tour,Maine,https://r2.thesportsdb.com/images/media/team/badge/8gu3u81641186751.png
ATP Tour,Marist,https://r2.thesportsdb.com/images/media/team/badge/kuhc361564357092.png
ATP Tour,Marshall,https://r2.thesportsdb.com/images/media/team/badge/9hakac1643576435.png
ATP Tour,Maryland,https://r2.thesportsdb.com/images/media/team/badge/n5usgw1738413354.png
ATP Tour,McNeese State,https://r2.thesportsdb.com/images/media/team/badge/c498av1564357104.png
ATP Tour,Memphis,https://r2.thesportsdb.com/images/media/team/badge/wvucol1564336213.png
ATP Tour,Mercer,https://r2.thesportsdb.com/images/media/team/badge/lz14oz1564357117.png
ATP Tour,Merrimack,https://r2.thesportsdb.com/images/media/team/badge/ex5l5w1564409601.png
ATP Tour,Miami (FL),https://r2.thesportsdb.com/images/media/team/badge/0kqdcr1564336226.png
ATP Tour,Miami (OH),https://r2.thesportsdb.com/images/media/team/badge/9omzk31564336236.png
ATP Tour,Michigan,https://r2.thesportsdb.com/images/media/team/badge/17dz0w1666300696.png
ATP Tour,Michigan State,https://r2.thesportsdb.com/images/media/team/badge/2xn7yd1564336256.png
ATP Tour,Middle Tennessee,https://r2.thesportsdb.com/images/media/team/badge/0x4wrc1738493526.png
ATP Tour,Minnesota,https://r2.thesportsdb.com/images/media/team/badge/yi3r291564336279.png
ATP Tour,Mississippi State,https://r2.thesportsdb.com/images/media/team/badge/76t8hm1720336193.png
ATP Tour,Mississippi Valley State,https://r2.thesportsdb.com/images/media/team/badge/sjqrwh1564357133.png
ATP Tour,Missouri,https://r2.thesportsdb.com/images/media/team/badge/pa58ef1564336303.png
ATP Tour,Missouri State,https://r2.thesportsdb.com/images/media/team/badge/outdlf1564357157.png
ATP Tour,Monmouth,https://r2.thesportsdb.com/images/media/team/badge/hz6qko1641185222.png
ATP Tour,Montana,https://r2.thesportsdb.com/images/media/team/badge/4yditr1564357194.png
ATP Tour,Montana State,https://r2.thesportsdb.com/images/media/team/badge/9tsmzq1564357211.png
ATP Tour,Morehead State,https://r2.thesportsdb.com/images/media/team/badge/c1qxce1564357224.png
ATP Tour,Morgan State,https://r2.thesportsdb.com/images/media/team/badge/e669bn1564357240.png
ATP Tour,Murray State,https://r2.thesportsdb.com/images/media/team/badge/z34gzs1564357253.png
ATP Tour,Navy,https://r2.thesportsdb.com/images/media/team/badge/y9dlzu1564336318.png
ATP Tour,NC State,https://r2.thesportsdb.com/images/media/team/badge/ruwa1o1641184063.png
ATP Tour,Nebraska,https://r2.thesportsdb.com/images/media/team/badge/ji985m1666432245.png
ATP Tour,Nevada,https://r2.thesportsdb.com/images/media/team/badge/dbgpk81642633288.png
ATP Tour,New Hampshire,https://r2.thesportsdb.com/images/media/team/badge/tgm44s1564357267.png
ATP Tour,New Mexico,https://r2.thesportsdb.com/images/media/team/badge/dpo6hf1564336363.png
ATP Tour,New Mexico State,https://r2.thesportsdb.com/images/media/team/badge/k8qb1s1564336377.png
ATP Tour,Nicholls,https://r2.thesportsdb.com/images/media/team/badge/whnpdz1564357285.png
ATP Tour,Norfolk State,https://r2.thesportsdb.com/images/media/team/badge/wj74vd1564357299.png
ATP Tour,North Alabama,https://r2.thesportsdb.com/images/media/team/badge/egkhkd1564409636.png
ATP Tour,North Carolina,https://r2.thesportsdb.com/images/media/team/badge/cux1ca1564336390.png
ATP Tour,North Carolina A and T,https://r2.thesportsdb.com/images/media/team/badge/3tekvm1564357322.png
ATP Tour,North Carolina Central,https://r2.thesportsdb.com/images/media/team/badge/48bx4k1564357341.png
ATP Tour,North Dakota,https://r2.thesportsdb.com/images/media/team/badge/rlvfw81564357369.png
ATP Tour,North Dakota State,https://r2.thesportsdb.com/images/media/team/badge/35rm031564357382.png
ATP Tour,North Texas,https://r2.thesportsdb.com/images/media/team/badge/pbaycq1564336435.png
ATP Tour,Northern Arizona,https://r2.thesportsdb.com/images/media/team/badge/cjcw5w1564357412.png
ATP Tour,Northern Colorado,https://r2.thesportsdb.com/images/media/team/badge/xzxd1c1564357428.png
ATP Tour,Northern Illinois,https://r2.thesportsdb.com/images/media/team/badge/ptrbw61564336450.png
ATP Tour,Northern Iowa,https://r2.thesportsdb.com/images/media/team/badge/fwh94e1564357444.png
ATP Tour,Northwestern,https://r2.thesportsdb.com/images/media/team/badge/k26rrt1642618418.png
ATP Tour,Northwestern State,https://r2.thesportsdb.com/images/media/team/badge/whlpfl1564357457.png
ATP Tour,Notre Dame,https://r2.thesportsdb.com/images/media/team/badge/w0jd2o1564336487.png
ATP Tour,Ohio,https://r2.thesportsdb.com/images/media/team/badge/uggxw21564336498.png
ATP Tour,Ohio State,https://r2.thesportsdb.com/images/media/team/badge/egfzq81564336508.png
ATP Tour,Oklahoma,https://r2.thesportsdb.com/images/media/team/badge/pfm7mq1564336521.png
ATP Tour,Oklahoma State,https://r2.thesportsdb.com/images/media/team/badge/7ymwdt1564336530.png
ATP Tour,Old Dominion,https://r2.thesportsdb.com/images/media/team/badge/2opepc1564336540.png
ATP Tour,Ole Miss,https://r2.thesportsdb.com/images/media/team/badge/l74mp21564336550.png
ATP Tour,Oregon,https://r2.thesportsdb.com/images/media/team/badge/p7qmdy1564336566.png
ATP Tour,Oregon State,https://r2.thesportsdb.com/images/media/team/badge/pisnoj1564336578.png
ATP Tour,Penn,https://r2.thesportsdb.com/images/media/team/badge/75xpln1564357477.png
ATP Tour,Penn State,https://r2.thesportsdb.com/images/media/team/badge/q1t6wc1568478893.png
ATP Tour,Pittsburgh,https://r2.thesportsdb.com/images/media/team/badge/x3hydm1568478796.png
ATP Tour,Portland State,https://r2.thesportsdb.com/images/media/team/badge/nxevop1564357492.png
ATP Tour,Prairie View A and M,https://r2.thesportsdb.com/images/media/team/badge/q647lf1564357504.png
ATP Tour,Presbyterian,https://r2.thesportsdb.com/images/media/team/badge/crgq3h1564357538.png
ATP Tour,Princeton,https://r2.thesportsdb.com/images/media/team/badge/jctpri1564357550.png
ATP Tour,Purdue,https://r2.thesportsdb.com/images/media/team/badge/mgmssw1641184671.png
ATP Tour,Rhode Island,https://r2.thesportsdb.com/images/media/team/badge/w862tp1564357561.png
ATP Tour,Rice,https://r2.thesportsdb.com/images/media/team/badge/57tbpf1564336630.png
ATP Tour,Richmond,https://r2.thesportsdb.com/images/media/team/badge/9ci0hi1643576870.png
ATP Tour,Robert Morris,https://r2.thesportsdb.com/images/media/team/badge/v51r5d1564357587.png
ATP Tour,Rutgers,https://r2.thesportsdb.com/images/media/team/badge/5vmsmr1564336642.png
ATP Tour,Sacramento State,https://r2.thesportsdb.com/images/media/team/badge/m8dpmp1564357599.png
ATP Tour,Sacred Heart,https://r2.thesportsdb.com/images/media/team/badge/57d1ih1564357614.png
ATP Tour,Saint Francis,https://r2.thesportsdb.com/images/media/team/badge/3s38pd1564357625.png
ATP Tour,Sam Houston State,https://r2.thesportsdb.com/images/media/team/badge/24i8ua1642638402.png
ATP Tour,Samford,https://r2.thesportsdb.com/images/media/team/badge/60hf2p1564357671.png
ATP Tour,San Diego,https://r2.thesportsdb.com/images/media/team/badge/r1kbgy1564357684.png
ATP Tour,San Diego State,https://r2.thesportsdb.com/images/media/team/badge/96q3ry1564336657.png
ATP Tour,San Jose State,https://r2.thesportsdb.com/images/media/team/badge/5q97c21564336668.png
ATP Tour,Savannah State,https://r2.thesportsdb.com/images/media/team/badge/qieohd1564409669.png
ATP Tour,SMU,https://r2.thesportsdb.com/images/media/team/badge/csw4ek1564336678.png
ATP Tour,South Alabama,https://r2.thesportsdb.com/images/media/team/badge/vlya5x1641184721.png
ATP Tour,South Carolina,https://r2.thesportsdb.com/images/media/team/badge/yk1lc61740945178.png
ATP Tour,South Carolina State,https://r2.thesportsdb.com/images/media/team/badge/p3h5zx1564357700.png
ATP Tour,South Dakota,https://r2.thesportsdb.com/images/media/team/badge/r1l1u61564357712.png
ATP Tour,South Dakota State,https://r2.thesportsdb.com/images/media/team/badge/nos9v11564357726.png
ATP Tour,South Florida,https://r2.thesportsdb.com/images/media/team/badge/30r5fn1564336938.png
ATP Tour,Southeast Missouri State,https://r2.thesportsdb.com/images/media/team/badge/0jw7qv1564357740.png
ATP Tour,Southeastern Louisiana,https://r2.thesportsdb.com/images/media/team/badge/zz7ad11564357762.png
ATP Tour,Southern,https://r2.thesportsdb.com/images/media/team/badge/lfzgcu1564357775.png
ATP Tour,Southern Illinois,https://r2.thesportsdb.com/images/media/team/badge/gfed1x1642618522.png
ATP Tour,Southern Miss,https://r2.thesportsdb.com/images/media/team/badge/62zn791564336723.png
ATP Tour,Southern Utah,https://r2.thesportsdb.com/images/media/team/badge/fgq97r1564357803.png
ATP Tour,Stanford,https://r2.thesportsdb.com/images/media/team/badge/47vwmx1564336739.png
ATP Tour,Stephen F. Austin,https://r2.thesportsdb.com/images/media/team/badge/bf59391564357817.png
ATP Tour,Stetson,https://r2.thesportsdb.com/images/media/team/badge/pigbzf1641186386.png
ATP Tour,Stony Brook,https://r2.thesportsdb.com/images/media/team/badge/iw5mgp1642722770.png
ATP Tour,Syracuse,https://r2.thesportsdb.com/images/media/team/badge/kldu091564336752.png
ATP Tour,Tarleton State,https://r2.thesportsdb.com/images/media/team/badge/mhje911658703343.png
ATP Tour,TCU,https://r2.thesportsdb.com/images/media/team/badge/tar4cv1564336761.png
ATP Tour,Temple,https://r2.thesportsdb.com/images/media/team/badge/7ykypw1643210047.png
ATP Tour,Tennessee,https://r2.thesportsdb.com/images/media/team/badge/3ph0z91564336782.png
ATP Tour,Tennessee State,https://r2.thesportsdb.com/images/media/team/badge/iyjm3g1564357880.png
ATP Tour,Tennessee Tech,https://r2.thesportsdb.com/images/media/team/badge/ygibhs1564357892.png
ATP Tour,Texas,https://r2.thesportsdb.com/images/media/team/badge/jjyr0y1564336795.png
ATP Tour,Texas A and M,https://r2.thesportsdb.com/images/media/team/badge/tsu3lj1564336806.png
ATP Tour,Texas A and M Commerce,https://r2.thesportsdb.com/images/media/team/badge/me0gdr1693642345.png
ATP Tour,Texas Southern,https://r2.thesportsdb.com/images/media/team/badge/mjiptf1564357904.png
ATP Tour,Texas State,https://r2.thesportsdb.com/images/media/team/badge/ux54w01564336819.png
ATP Tour,Texas Tech,https://r2.thesportsdb.com/images/media/team/badge/vksj451564336834.png
ATP Tour,The Citadel,https://r2.thesportsdb.com/images/media/team/badge/wp3dr81641185558.png
ATP Tour,Toledo,https://r2.thesportsdb.com/images/media/team/badge/op6auv1564336847.png
ATP Tour,Towson,https://r2.thesportsdb.com/images/media/team/badge/gog8ig1564357927.png
ATP Tour,Troy,https://r2.thesportsdb.com/images/media/team/badge/i1pawc1564336858.png
ATP Tour,Tulane,https://r2.thesportsdb.com/images/media/team/badge/f9a56o1643576580.png
ATP Tour,Tulsa,https://r2.thesportsdb.com/images/media/team/badge/97u0711564336879.png
ATP Tour,UAB,https://r2.thesportsdb.com/images/media/team/badge/dsbj9o1564336891.png
ATP Tour,UC Davis,https://r2.thesportsdb.com/images/media/team/badge/rwsji71564357939.png
ATP Tour,UCF,https://r2.thesportsdb.com/images/media/team/badge/v3nqtc1564336904.png
ATP Tour,UCLA,https://r2.thesportsdb.com/images/media/team/badge/dd0bea1567109356.png
ATP Tour,UConn,https://r2.thesportsdb.com/images/media/team/badge/uzifbr1564336981.png
ATP Tour,UMass,https://r2.thesportsdb.com/images/media/team/badge/ul7y931564336992.png
ATP Tour,UNLV,https://r2.thesportsdb.com/images/media/team/badge/kdsryu1564337003.png
ATP Tour,USC,https://r2.thesportsdb.com/images/media/team/badge/4403h51564337013.png
ATP Tour,UT Martin,https://r2.thesportsdb.com/images/media/team/badge/omy8ht1564357951.png
ATP Tour,Utah,https://r2.thesportsdb.com/images/media/team/badge/4dcpw51564337024.png
ATP Tour,Utah State,https://r2.thesportsdb.com/images/media/team/badge/biszga1564337039.png
ATP Tour,Utah Tech,https://r2.thesportsdb.com/images/media/team/badge/u7oo5w1658703520.png
ATP Tour,UTEP,https://r2.thesportsdb.com/images/media/team/badge/f02pdz1564337050.png
ATP Tour,UTSA,https://r2.thesportsdb.com/images/media/team/badge/lr2f2t1564337059.png
ATP Tour,Valparaiso,https://r2.thesportsdb.com/images/media/team/badge/1ifyws1564357962.png
ATP Tour,Vanderbilt,https://r2.thesportsdb.com/images/media/team/badge/zhtr8b1564337070.png
ATP Tour,Villanova,https://r2.thesportsdb.com/images/media/team/badge/8w35sk1564357973.png
ATP Tour,Virginia,https://r2.thesportsdb.com/images/media/team/badge/2cvvb01641184446.png
ATP Tour,Virginia Tech,https://r2.thesportsdb.com/images/media/team/badge/hwesp71564337090.png
ATP Tour,VMI,https://r2.thesportsdb.com/images/media/team/badge/in47bv1564357984.png
ATP Tour,Wagner,https://r2.thesportsdb.com/images/media/team/badge/21o2tm1564357999.png
ATP Tour,Wake Forest,https://r2.thesportsdb.com/images/media/team/badge/isj3r11564337101.png
ATP Tour,Washington,https://r2.thesportsdb.com/images/media/team/badge/9smu951564337111.png
ATP Tour,Washington State,https://r2.thesportsdb.com/images/media/team/badge/aog7rm1564337122.png
ATP Tour,Weber State,https://r2.thesportsdb.com/images/media/team/badge/gxh2g11564358011.png
ATP Tour,West Virginia,https://r2.thesportsdb.com/images/media/team/badge/yyn0wz1564337133.png
ATP Tour,Western Carolina,https://r2.thesportsdb.com/images/media/team/badge/1qyc651564358021.png
ATP Tour,Western Illinois,https://r2.thesportsdb.com/images/media/team/badge/hyw0571564358030.png
ATP Tour,Western Kentucky,https://r2.thesportsdb.com/images/media/team/badge/o96a831564337158.png
ATP Tour,Western Michigan,https://r2.thesportsdb.com/images/media/team/badge/4nmakk1641186437.png
ATP Tour,William and  Mary,https://r2.thesportsdb.com/images/media/team/badge/6zuw241564358041.png
ATP Tour,Wisconsin,https://r2.thesportsdb.com/images/media/team/badge/vk8twd1564337191.png
ATP Tour,Wofford,https://r2.thesportsdb.com/images/media/team/badge/f99c0m1564358050.png
ATP Tour,Wyoming,https://r2.thesportsdb.com/images/media/team/badge/y93q8d1564337206.png
ATP Tour,Yale,https://r2.thesportsdb.com/images/media/team/badge/g8sp211564358060.png
ATP Tour,Youngstown State,https://r2.thesportsdb.com/images/media/team/badge/ubjb2k1564358069.png
UFC,Durham,https://r2.thesportsdb.com/images/media/team/badge/chwe901512937550.png
UFC,Essex,https://r2.thesportsdb.com/images/media/team/badge/h4sse51512933114.png
UFC,Hampshire,https://r2.thesportsdb.com/images/media/team/badge/zos2qr1512933145.png
UFC,Kent,https://r2.thesportsdb.com/images/media/team/badge/j9k7om1717595438.png
UFC,Lancashire,https://r2.thesportsdb.com/images/media/team/badge/m1ljqz1546518856.png
UFC,Nottinghamshire,https://r2.thesportsdb.com/images/media/team/badge/vzixwm1671721158.png
UFC,Somerset,https://r2.thesportsdb.com/images/media/team/badge/ba0m9n1546518813.png
UFC,Surrey,https://r2.thesportsdb.com/images/media/team/badge/pl0yk51512933420.png
UFC,Warwickshire,https://r2.thesportsdb.com/images/media/team/badge/w5yo7x1512937763.png
UFC,Worcestershire,https://r2.thesportsdb.com/images/media/team/badge/pnjm9d1512937464.png
WNBA,2 Seas Motorsport,https://r2.thesportsdb.com/images/media/team/badge/438lyu1593782196.png
WNBA,Barwell Motorsport,https://r2.thesportsdb.com/images/media/team/badge/2cpf5e1593030092.png
WNBA,Beechdean AMR,https://r2.thesportsdb.com/images/media/team/badge/y61ygh1593030312.png
WNBA,Blackthorn,https://r2.thesportsdb.com/images/media/team/badge/sx7pqi1714737817.png
WNBA,Bridger Motorsport,https://www.thesportsdb.com/images/media/team/badge/imoumg1747152118.png
WNBA,Century Motorsport,https://r2.thesportsdb.com/images/media/team/badge/7d8cbj1593029291.png
WNBA,Greystone GT,https://www.thesportsdb.com/images/media/team/badge/c2s0541747152453.png
